current_age,race,sex,citizen,military,education,homeless_12mo_prior,jail_time_served,jail_time,arrest_year,admit_year,held_by,state,sentenced,controlling_offense,controlling_offense_type,arrested_during_status,firearm_at_offense,alc_at_offense,drug_at_offense,victim_hispanic,victim_race,victim_sex,victim_age,victim_known,victim_offense,max_time_est,censored,race_white,race_black
50,White,Male,Citizen,Veteran,College Degree or More,No,No,0,NA,2006,Federal,IL,Yes,Other Public Order,Public order,None,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,1,Y,N
39,Other,Male,Citizen,Non-veteran,College Degree or More,No,Yes,42,2013,2015,Federal,FL,Yes,Other Property,Property,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,2,1,N,N
37,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,365,2006,2007,State,TX,Yes,Robbery,Violent,None,Yes,Yes,No,Yes,White,Male,25 to 34,Stranger,Other Violent Offense,1,1,N,N
32,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,395,2008,2009,Federal,TX,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
48,Black,Female,Citizen,Non-veteran,College Degree or More,No,No,0,2010,2014,Federal,AL,Yes,Other Property,Property,None,No,NA,NA,NA,NA,NA,NA,NA,NA,4,1,N,Y
57,Black,Male,Citizen,Veteran,Less Than High School,No,Yes,213,2012,2016,State,MO,Yes,Assault,Violent,Probation,No,No,No,No,Black,Female,35 to 54,Knew,Other Violent Offense,4,1,N,Y
29,Hispanic,Male,Citizen,Non-veteran,Some College,No,NA,NA,2014,2014,Local,CT,No,Assault,Violent,NA,NA,No,Yes,NA,NA,NA,NA,NA,NA,0,0,N,N
26,Black,Male,Citizen,Non-veteran,High School Graduate,No,Yes,91,2008,2009,State,GA,Yes,Robbery,Violent,None,Yes,No,No,Yes,Black,NA,NA,NA,NA,1,1,N,Y
57,Other,Male,Citizen,Non-veteran,High School Graduate,No,Yes,35,2012,2013,State,MI,Yes,Rape Sexual Assault,Violent,None,No,Yes,NA,No,White,Female,55 or Older,Knew,Rape,1,1,N,N
42,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,274,2006,2007,Federal,NC,Yes,Robbery,Violent,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,N,N
34,White,Male,Citizen,Veteran,High School Graduate,No,Yes,227,2014,2015,State,AL,Yes,Other Property,Property,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
54,White,NA,NA,Non-veteran,NA,NA,Yes,7,2013,2013,State,MS,Yes,Other Property,Property,None,No,NA,NA,NA,NA,NA,NA,NA,NA,0,1,Y,N
25,Hispanic,Female,Citizen,Non-veteran,Less Than High School,No,Yes,335,2011,2012,State,TX,Yes,Assault,Violent,None,No,Yes,Yes,Yes,White,Male,35 to 54,Stranger,Murder / Manslaughter / Homicide,1,1,N,N
40,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,365,2013,2014,Federal,-1,Yes,Other Public Order,Public order,None,No,NA,NA,NA,NA,NA,NA,NA,NA,1,1,N,N
32,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,9,2014,2014,State,OH,Yes,Other Public Order,Public order,None,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
28,White,Female,Citizen,Non-veteran,Less Than High School,NA,Yes,548,2012,2014,Federal,NC,Yes,Drug Trafficking,Drug,None,Yes,No,Yes,NA,NA,NA,NA,NA,NA,2,1,Y,N
46,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,91,1984,1984,State,LA,Yes,Homicide,Violent,None,No,NA,Yes,No,Black,Male,Under 12 Years,Knew,Murder / Manslaughter / Homicide,0,1,N,Y
67,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,91,1979,1979,State,CA,Yes,Homicide,Violent,Probation,No,Yes,Yes,No,White,Female,55 or Older,Stranger,Murder / Manslaughter / Homicide,0,1,N,Y
31,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,213,2015,2015,State,TX,Yes,Drug Trafficking,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,Y
26,Black,Female,Non-citizen,Non-veteran,Some College,No,Yes,548,2012,2014,State,KS,Yes,Rape Sexual Assault,Violent,None,No,No,NA,Yes,White,Male,12 to 17,Knew,Other Violent Offense,2,1,N,Y
65,American Indian/Alaska Native,Male,Citizen,Non-veteran,Less Than High School,No,Yes,4,2003,2005,Federal,SC,Yes,Weapons,Public order,None,Yes,No,No,NA,NA,NA,NA,NA,NA,2,1,N,N
40,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,365,2014,2015,State,PA,Yes,Robbery,Violent,Probation,Yes,No,Yes,NA,Black,NA,NA,NA,NA,1,1,N,N
28,White,Female,Citizen,Non-veteran,Some College,No,Yes,7,2015,2016,Federal,WA,Yes,Drug Trafficking,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
39,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,5110,1995,2014,State,AL,Yes,Robbery,Violent,Parole,No,No,No,No,White,Male,25 to 34,Knew,Murder / Manslaughter / Homicide,19,1,N,Y
25,Hispanic,Male,Citizen,Non-veteran,Some College,No,Yes,1825,2010,2015,State,NY,Yes,Other Public Order,Public order,Parole,No,NA,No,NA,NA,NA,NA,NA,NA,5,1,N,N
26,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,14,2013,2013,State,MO,Yes,Assault,Violent,None,No,No,No,No,White,Male,25 to 34,Stranger,Other Violent Offense,0,1,N,N
36,Other,Female,Citizen,Non-veteran,Less Than High School,No,Yes,182,2015,2015,Federal,FL,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,N,N
40,White,Female,Citizen,Non-veteran,Some College,No,Yes,122,2015,2015,State,LA,Yes,Drug Possession,Drug,Parole,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
40,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,274,1998,1999,Federal,TN,Yes,Weapons,Public order,None,Yes,No,Yes,NA,NA,NA,NA,NA,NA,1,1,N,Y
25,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,75,2015,2015,Federal,NY,Yes,Other Drug,Drug,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
52,White,Female,Citizen,Non-veteran,Less Than High School,Yes,Yes,355,1987,1988,State,FL,Yes,Homicide,Violent,None,No,No,No,No,White,Female,Under 12 Years,Knew,Murder / Manslaughter / Homicide,1,1,Y,N
46,White,Male,Citizen,Non-veteran,Some College,No,Yes,24,2011,2011,Federal,FL,Yes,Drug Trafficking,Drug,None,NA,No,No,NA,NA,NA,NA,NA,NA,0,1,Y,N
62,Black,Male,Citizen,Non-veteran,High School Graduate,No,Yes,213,1986,1986,State,IL,Yes,Homicide,Violent,None,No,Yes,Yes,No,Black,Female,25 to 34,Knew,Murder / Manslaughter / Homicide,0,1,N,Y
43,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,122,2015,2015,State,PA,Yes,Burglary,Property,None,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,N,N
33,Black,Male,Citizen,Non-veteran,High School Graduate,No,Yes,882,2006,2009,State,WV,Yes,Homicide,Violent,None,Yes,Yes,No,No,White,Male,25 to 34,Stranger,Murder / Manslaughter / Homicide,3,1,N,Y
30,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,182,2009,2009,State,MI,Yes,Assault,Violent,None,Yes,Yes,NA,No,Black,Male,25 to 34,Knew,Other Violent Offense,0,1,N,N
34,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,365,2012,2016,State,TX,Yes,Other Violent,Violent,None,No,No,No,Yes,White,Male,Under 12 Years,Stranger,Other Violent Offense,4,1,N,N
62,White,Female,Citizen,Non-veteran,College Degree or More,No,Yes,7,2014,2015,State,WI,Yes,Assault,Violent,None,No,Yes,Yes,No,White,Female,35 to 54,Knew,Other Violent Offense,1,1,Y,N
27,White,Female,Citizen,Non-veteran,Some College,No,Yes,21,2012,2014,State,NC,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,2,1,Y,N
31,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,213,2015,2016,State,NV,Yes,Drug Trafficking,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
39,Black,Male,Citizen,Non-veteran,Some College,No,Yes,7,2010,2011,State,MD,Yes,Drug Trafficking,Drug,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,1,1,N,Y
31,White,Female,Citizen,Non-veteran,High School Graduate,No,Yes,71,2015,2016,State,AR,Yes,Drug Possession,Drug,Probation,No,NA,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
40,White,Male,Citizen,Non-veteran,Some College,Yes,Yes,669,2012,NA,Federal,MO,Yes,Drug Trafficking,Drug,Probation,No,No,No,NA,NA,NA,NA,NA,NA,NA,1,Y,N
22,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,30,2013,2013,State,PA,Yes,Burglary,Property,Probation,No,Yes,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
40,Other,Female,Citizen,Veteran,Some College,No,Yes,335,2010,2011,Federal,TX,Yes,Other Violent,Violent,None,No,No,No,No,White,Female,Under 12 Years,Stranger,Other Violent Offense,1,1,N,N
34,White,Male,Citizen,Non-veteran,Some College,No,Yes,335,2012,2013,State,PA,Yes,Rape Sexual Assault,Violent,None,No,Yes,Yes,No,White,Female,12 to 17,Knew,Rape,1,1,Y,N
30,White,Male,Citizen,Non-veteran,High School Graduate,No,Yes,182,2014,2015,State,CA,Yes,NA,NA,None,No,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Y,N
42,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,10,2016,2016,State,IN,Yes,Drug Possession,Drug,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
44,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,487,1999,2001,State,MA,Yes,Homicide,Violent,None,No,No,No,No,Black,Male,18 to 24,Stranger,Murder / Manslaughter / Homicide,2,1,N,Y
30,Black,Female,Citizen,Non-veteran,Less Than High School,No,Yes,61,2015,2015,State,TX,Yes,Other Public Order,Public order,Probation,No,Yes,Yes,NA,NA,NA,NA,NA,NA,0,1,N,Y
29,White,Male,Citizen,Non-veteran,Less Than High School,Yes,Yes,912,2012,2014,State,FL,Yes,Burglary,Property,None,No,Yes,No,NA,NA,NA,NA,NA,NA,2,1,Y,N
72,White,Male,Citizen,Veteran,Some College,No,Yes,0,1988,2015,State,NV,Yes,Rape Sexual Assault,Violent,Parole,No,Yes,NA,No,White,Female,Under 12 Years,Knew,Other Violent Offense,27,1,Y,N
30,White,Female,Citizen,Non-veteran,High School Graduate,Yes,Yes,378,2016,2016,State,WI,Yes,Robbery,Violent,Probation,No,No,No,No,White,Female,35 to 54,Stranger,Other Violent Offense,0,1,Y,N
24,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,1278,2011,2015,State,PA,Yes,Assault,Violent,Probation,No,No,NA,Yes,White,Male,25 to 34,Stranger,Other Violent Offense,4,1,N,N
40,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,213,1997,1998,State,LA,Yes,Assault,Violent,None,No,NA,Yes,No,Asian/Native Hawaiian/Other Pacific Islander,Male,35 to 54,Stranger,Other Violent Offense,1,1,N,Y
28,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,44,2016,2016,State,NY,Yes,Assault,Violent,Parole,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,Y
51,Hispanic,Male,Citizen,Non-veteran,Some College,No,Yes,395,2011,2013,Federal,TX,Yes,Drug Trafficking,Drug,Parole,No,No,No,NA,NA,NA,NA,NA,NA,2,1,N,N
38,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,21,2010,2011,State,MD,Yes,Other Drug,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,Y
46,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,243,2014,2015,State,GA,Yes,Drug Trafficking,Drug,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,N,Y
58,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,365,1981,1981,State,TX,Yes,Robbery,Violent,None,No,No,No,NA,Multiple,NA,NA,NA,NA,0,1,N,Y
27,White,Female,Citizen,Non-veteran,Some College,Yes,Yes,548,2012,2014,State,GA,Yes,Assault,Violent,None,No,Yes,Yes,No,White,Male,55 or Older,Stranger,Murder / Manslaughter / Homicide,2,1,Y,N
41,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,548,1999,2000,State,SC,Yes,Homicide,Violent,Probation,Yes,No,Yes,No,Black,Male,18 to 24,Knew,Murder / Manslaughter / Homicide,1,1,N,Y
48,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,91,2014,2014,State,OR,Yes,Assault,Violent,None,No,No,No,No,White,Male,55 or Older,Knew,Other Violent Offense,0,1,Y,N
36,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,243,NA,NA,State,TX,Yes,Rape Sexual Assault,Violent,None,No,No,No,NA,NA,NA,NA,NA,NA,NA,1,N,N
28,Hispanic,Male,Citizen,Non-veteran,Some College,No,Yes,213,2013,2014,Federal,PR,Yes,Weapons,Public order,None,No,NA,NA,NA,NA,NA,NA,NA,NA,1,1,N,N
55,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,335,2010,2010,State,NY,Yes,Burglary,Property,Parole,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
61,Hispanic,Male,Citizen,Non-veteran,College Degree or More,No,Yes,274,2009,2009,State,FL,Yes,Other Public Order,Public order,None,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,N
40,White,Male,Citizen,Non-veteran,Less Than High School,Yes,Yes,274,2013,2014,State,FL,Yes,Drug Trafficking,Drug,None,No,NA,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
37,Hispanic,Male,Non-citizen,Non-veteran,High School Graduate,No,Yes,304,2011,2012,Federal,IN,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,N,N
22,NA,Male,Citizen,Non-veteran,Less Than High School,No,Yes,395,2013,2014,State,FL,Yes,Assault,Violent,Probation,No,No,No,NA,NA,NA,NA,NA,NA,1,1,NA,NA
27,Other,Male,Citizen,Non-veteran,Some College,No,Yes,213,2012,2013,State,CA,Yes,Other Violent,Violent,None,No,No,No,Yes,American Indian/Alaska Native,Female,25 to 34,Knew,Other Violent Offense,1,1,N,N
40,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,243,NA,2013,State,FL,Yes,Other Public Order,Public order,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,1,N,Y
36,White,Female,Citizen,Non-veteran,Some College,No,Yes,243,2014,2015,State,GA,Yes,Drug Possession,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
58,White,Male,Citizen,Non-veteran,High School Graduate,No,Yes,21,NA,NA,State,MI,Yes,Rape Sexual Assault,Violent,None,No,NA,No,NA,White,Female,18 to 24,Knew,Rape,NA,1,Y,N
42,Other,Male,Citizen,Non-veteran,Some College,No,Yes,426,2014,2015,State,WA,Yes,Homicide,Violent,Probation,No,Yes,No,No,Black,Male,18 to 24,Knew,Murder / Manslaughter / Homicide,1,1,N,N
44,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,730,1991,1993,State,IL,Yes,Homicide,Violent,Probation,Yes,No,No,NA,Black,NA,NA,NA,NA,2,1,N,Y
34,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,456,2012,2013,Federal,NC,Yes,Drug Trafficking,Drug,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,1,1,N,Y
37,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,152,2016,2016,State,TX,Yes,Other Property,Property,Parole,No,Yes,Yes,NA,NA,NA,NA,NA,NA,0,1,N,N
33,White,Female,Citizen,Non-veteran,High School Graduate,No,Yes,21,2014,2015,State,PA,Yes,Drug Trafficking,Drug,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
23,Other,Male,Citizen,Non-veteran,Some College,No,Yes,639,2014,2015,Federal,IN,Yes,Robbery,Violent,None,Yes,No,No,Yes,Multiple,NA,NA,NA,NA,1,1,N,N
59,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,161,2012,2012,State,SC,Yes,Burglary,Property,Probation,No,No,No,NA,NA,NA,NA,NA,NA,0,1,Y,N
29,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,1825,2016,2016,State,MS,Yes,Drug Possession,Drug,Parole,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
54,Black,Male,Citizen,Non-veteran,High School Graduate,No,Yes,335,2012,2012,State,MO,Yes,Other Property,Property,None,No,No,NA,NA,NA,NA,NA,NA,NA,0,1,N,Y
41,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,182,2009,2009,State,NY,Yes,Burglary,Property,Parole,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,N
37,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,378,1998,1999,State,MA,Yes,Homicide,Violent,Probation,No,No,No,Yes,Unknown,Male,18 to 24,Stranger,Murder / Manslaughter / Homicide,1,1,N,N
37,Other,Female,Citizen,Non-veteran,Some College,No,Yes,152,2015,2016,State,OH,Yes,Other Violent,Violent,None,No,Yes,No,NA,Black,NA,NA,NA,NA,1,1,N,N
32,Hispanic,Female,Citizen,Non-veteran,High School Graduate,No,Yes,61,2013,2013,State,FL,Yes,Other Property,Property,Probation,No,Yes,Yes,NA,NA,NA,NA,NA,NA,0,1,N,N
25,Other,Male,Citizen,Non-veteran,Less Than High School,Yes,Yes,99,2016,2016,State,SD,Yes,Assault,Violent,None,No,Yes,No,No,White,Male,25 to 34,Knew,Other Violent Offense,0,1,N,N
47,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,243,2005,2006,State,NY,Yes,Assault,Violent,Parole,No,No,No,NA,Unknown,NA,NA,NA,NA,1,1,N,N
51,Other,Female,Citizen,Veteran,High School Graduate,NA,Yes,395,2014,2015,State,PA,Yes,Burglary,Property,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,N
36,Other,Female,Citizen,Non-veteran,Less Than High School,No,Yes,548,2014,2014,Federal,AK,Yes,Drug Trafficking,Drug,Probation,Yes,No,Yes,NA,NA,NA,NA,NA,NA,0,1,N,N
33,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,882,2008,2010,State,IL,Yes,Homicide,Violent,None,No,No,No,No,Black,Male,18 to 24,Stranger,Murder / Manslaughter / Homicide,2,1,N,Y
26,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,730,2007,2009,State,TX,Yes,Homicide,Violent,Probation,Yes,NA,Yes,No,Black,Male,18 to 24,Stranger,Other Violent Offense,2,1,N,N
26,White,Female,Citizen,Non-veteran,Less Than High School,NA,Yes,NA,2012,2015,State,WV,Yes,Drug Trafficking,Drug,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,3,1,Y,N
61,Other,Male,Citizen,Veteran,Some College,No,Yes,182,1991,1991,Federal,AR,Yes,Robbery,Violent,Parole,Yes,NA,NA,NA,White,NA,NA,NA,NA,0,1,N,N
23,Hispanic,Male,Citizen,Non-veteran,High School Graduate,No,Yes,730,2013,2015,State,NJ,Yes,Weapons,Public order,None,No,No,No,NA,NA,NA,NA,NA,NA,2,1,N,N
26,White,Male,Citizen,Non-veteran,Less Than High School,NA,Yes,274,2015,2015,State,AL,Yes,Drug Possession,Drug,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
36,White,Female,Citizen,Non-veteran,Less Than High School,NA,Yes,152,2015,2016,State,IN,Yes,Other Public Order,Public order,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
34,White,Female,Citizen,Non-veteran,High School Graduate,No,Yes,9,2015,2016,Federal,ID,Yes,Drug Trafficking,Drug,Probation,No,No,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
36,White,Male,Citizen,Non-veteran,College Degree or More,No,No,0,2012,2014,State,RI,Yes,Homicide,Violent,None,No,Yes,NA,No,White,Female,25 to 34,Stranger,Murder / Manslaughter / Homicide,2,1,Y,N
32,Hispanic,Female,Citizen,Non-veteran,High School Graduate,No,Yes,3,2015,2015,State,UT,Yes,Drug Possession,Drug,Parole,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,N,N
25,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,21,2013,2013,State,PA,Yes,Other Property,Property,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
63,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,9,NA,2016,Local,NM,Yes,Other Public Order,Public order,None,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,1,N,N
35,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,730,2003,2005,State,MA,Yes,Homicide,Violent,None,No,Yes,Yes,Yes,Black,Male,35 to 54,Knew,Other Violent Offense,2,1,N,N
25,Black,NA,NA,Non-veteran,NA,NA,Yes,96,2014,2014,State,AL,Yes,Drug Possession,Drug,Probation,No,NA,NA,NA,NA,NA,NA,NA,NA,0,1,N,Y
46,Black,Male,Citizen,Non-veteran,Less Than High School,No,No,0,2010,2013,State,CA,Yes,Homicide,Violent,None,No,Yes,No,NA,Black,NA,NA,NA,NA,3,1,N,Y
63,Hispanic,Male,Citizen,Non-veteran,High School Graduate,No,Yes,730,2010,2010,State,CT,Yes,Rape Sexual Assault,Violent,Parole,No,No,NA,Yes,Unknown,Female,Under 12 Years,Knew,Other Violent Offense,0,1,N,N
58,White,Male,Citizen,Veteran,High School Graduate,No,Yes,182,2004,2004,State,NY,Yes,Rape Sexual Assault,Violent,None,No,Yes,No,NA,White,NA,NA,NA,NA,0,1,Y,N
28,Other,Male,Citizen,Non-veteran,High School Graduate,No,Yes,274,2011,2012,State,GA,Yes,Robbery,Violent,None,No,No,Yes,No,Black,Male,25 to 34,Stranger,Other Violent Offense,1,1,N,N
48,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,243,2002,2003,State,GA,Yes,Rape Sexual Assault,Violent,None,No,NA,No,No,Black,Female,12 to 17,Stranger,Other Violent Offense,1,1,N,Y
78,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,395,2013,2014,State,KY,Yes,Rape Sexual Assault,Violent,None,No,NA,NA,NA,White,NA,NA,NA,NA,1,1,N,N
36,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,152,2015,2015,Federal,-1,Yes,Other Public Order,Public order,None,No,NA,NA,NA,NA,NA,NA,NA,NA,0,1,N,N
23,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,No,0,2016,2016,State,OH,Yes,Robbery,Violent,Probation,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,N
28,Black,Female,Citizen,Non-veteran,Less Than High School,Yes,Yes,335,2014,2015,State,LA,Yes,Robbery,Violent,None,Yes,Yes,Yes,No,Black,Female,35 to 54,Stranger,Other Violent Offense,1,1,N,Y
28,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,700,2007,2009,State,LA,Yes,Drug Trafficking,Drug,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,2,1,N,Y
32,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,213,2011,2011,State,WA,Yes,Drug Trafficking,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,N
39,Hispanic,Male,Citizen,Non-veteran,Some College,No,Yes,426,2007,2008,Federal,IL,Yes,Drug Trafficking,Drug,None,No,Yes,No,NA,NA,NA,NA,NA,NA,1,1,N,N
47,Black,Male,Citizen,Non-veteran,Some College,No,Yes,335,2013,2014,State,TX,Yes,Other Public Order,Public order,Parole,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,Y
62,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,365,2006,2007,State,CA,Yes,Assault,Violent,None,No,No,No,No,Black,Male,35 to 54,Stranger,Other Violent Offense,1,1,N,Y
66,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,60,2014,2014,Federal,OK,Yes,Drug Trafficking,Drug,None,No,Yes,No,NA,NA,NA,NA,NA,NA,0,1,N,N
43,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,243,2007,2008,State,TX,Yes,Rape Sexual Assault,Violent,None,No,No,No,No,White,Female,12 to 17,Stranger,Other Violent Offense,1,1,Y,N
39,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,NA,NA,NA,NA,ICE,CA,Yes,Other Public Order,Public order,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,1,N,N
34,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,51,2015,2015,State,NC,Yes,Drug Trafficking,Drug,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
30,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,213,2012,2016,Local,PA,No,Other Public Order,Public order,NA,No,No,Yes,NA,NA,NA,NA,NA,NA,4,0,N,N
43,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,548,2010,2012,State,VA,Yes,Weapons,Public order,None,Yes,No,Yes,NA,NA,NA,NA,NA,NA,2,1,N,Y
33,White,Female,Citizen,Veteran,College Degree or More,No,Yes,304,2010,2011,State,SD,Yes,Homicide,Violent,None,Yes,No,NA,No,White,Male,25 to 34,Knew,Murder / Manslaughter / Homicide,1,1,Y,N
25,White,Male,Citizen,Non-veteran,Less Than High School,Yes,Yes,145,2015,2015,State,MO,Yes,Drug Trafficking,Drug,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
41,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,578,1997,1998,Federal,KY,Yes,Weapons,Public order,Probation,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,N
44,White,Male,Citizen,Non-veteran,College Degree or More,No,Yes,304,2011,2012,State,FL,Yes,Other Property,Property,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
56,American Indian/Alaska Native,Male,Citizen,Non-veteran,Less Than High School,No,Yes,639,2013,2016,State,NM,Yes,Other Public Order,Public order,Probation,No,Yes,NA,NA,NA,NA,NA,NA,NA,3,1,N,N
37,Hispanic,Male,Non-citizen,Non-veteran,High School Graduate,No,Yes,1,2013,2013,State,TX,Yes,Drug Possession,Drug,Probation,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,N
49,White,Male,Citizen,Non-veteran,High School Graduate,NA,Yes,5323,1991,2005,Federal,CA,Yes,Robbery,Violent,None,Yes,No,No,NA,NA,NA,NA,NA,NA,14,1,Y,N
22,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,274,2012,2013,State,TX,Yes,Robbery,Violent,None,Yes,No,No,Yes,White,NA,NA,NA,NA,1,1,N,N
51,Black,Male,Citizen,Non-veteran,High School Graduate,No,Yes,395,2012,2013,State,TX,Yes,Robbery,Violent,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,Y
64,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,548,2005,2006,Federal,AL,Yes,Weapons,Public order,Parole,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,1,1,N,N
